age_Ma,loess_d13C,loess_d18O,loess_long_d13C,loess_long_d18O
28.432,0.101,2.454,0.22200587,2.3676696
28.434,0.191,2.473,0.22162849,2.3679106
28.436,0.312,2.427,0.22127166,2.3681459
28.438,0.420,2.377,0.22093616,2.3683748
28.440,0.448,2.348,0.22062276,2.3685977
28.442,0.440,2.345,0.22033225,2.3688142
28.444,0.387,2.419,0.22006539,2.369024
28.446,0.327,2.502,0.21982296,2.3692274
28.448,0.310,2.533,0.21955907,2.3694077
28.450,0.307,2.542,0.21922879,2.3695493
28.452,0.298,2.544,0.21883428,2.3696532
28.454,0.264,2.539,0.21837772,2.3697207
28.456,0.233,2.543,0.21786134,2.3697529
28.458,0.236,2.600,0.21728729,2.369751
28.460,0.250,2.650,0.21665777,2.3697157
28.462,0.283,2.634,0.21597497,2.3696485
28.464,0.316,2.590,0.21524109,2.3695505
28.466,0.322,2.509,0.21445829,2.3694227
28.468,0.313,2.432,0.21362877,2.369266
28.470,0.291,2.417,0.21275473,2.3690817
28.472,0.268,2.421,0.21183835,2.3688712
28.474,0.247,2.441,0.21088181,2.3686352
28.476,0.227,2.461,0.20988731,2.3683748
28.478,0.236,2.448,0.20885703,2.3680913
28.480,0.240,2.431,0.20779316,2.3677859
28.482,0.202,2.423,0.2066979,2.3674595
28.484,0.145,2.419,0.20557342,2.3671134
28.486,0.095,2.427,0.20442192,2.3667483
28.488,0.058,2.470,0.20324558,2.3663659
28.490,0.040,2.503,0.20204659,2.3659668
28.492,0.063,2.465,0.20082714,2.3655524
28.494,0.094,2.401,0.19958942,2.3651235
28.496,0.102,2.319,0.19833562,2.3646817
28.498,0.112,2.258,0.19706792,2.3642278
28.500,0.140,2.282,0.19578852,2.3637629
28.502,0.164,2.315,0.19449958,2.3632879
28.504,0.173,2.301,0.19320333,2.3628044
28.506,0.168,2.287,0.19190192,2.3623133
28.508,0.124,2.282,0.19059756,2.3618157
28.510,0.077,2.298,0.18929243,2.3613126
28.512,0.066,2.386,0.18798873,2.3608053
28.514,0.057,2.471,0.18668863,2.3602946
28.516,0.041,2.474,0.18539433,2.3597817
28.518,0.029,2.444,0.18410802,2.3592682
28.520,0.016,2.419,0.18283187,2.3587546
28.522,-0.012,2.419,0.18156809,2.3582423
28.524,-0.031,2.419,0.18031886,2.3577323
28.526,-0.019,2.427,0.17908636,2.3572259
28.528,-0.001,2.418,0.17787279,2.3567238
28.530,0.028,2.345,0.17668033,2.3562276
28.532,0.068,2.264,0.17551117,2.3557379
28.534,0.117,2.216,0.1743675,2.3552563
28.536,0.148,2.164,0.17325151,2.3547838
28.538,0.139,2.090,0.17216538,2.3543212
28.540,0.104,2.018,0.17111132,2.3538699
28.542,-0.006,1.934,0.17009148,2.353431
28.544,-0.113,1.885,0.16910808,2.3530054
28.546,-0.129,1.966,0.1681633,2.3525941
28.548,-0.118,2.063,0.16725932,2.3521988
28.550,-0.087,2.101,0.16639833,2.3518202
28.552,-0.056,2.117,0.16558252,2.3514595
28.554,-0.066,2.066,0.1648141,2.3511176
28.556,-0.083,2.015,0.16409522,2.3507957
28.558,-0.085,2.053,0.16342808,2.3504953
28.560,-0.086,2.121,0.1628149,2.3502171
28.562,-0.100,2.220,0.16225782,2.3499622
28.564,-0.109,2.305,0.16175906,2.3497317
28.566,-0.109,2.307,0.16132079,2.3495271
28.568,-0.101,2.285,0.16094521,2.349349
28.570,-0.062,2.252,0.1606345,2.3491988
28.572,-0.023,2.208,0.16039087,2.3490777
28.574,-0.023,2.175,0.16021648,2.3489864
28.576,-0.038,2.153,0.16011351,2.3489265
28.578,-0.082,2.146,0.16008419,2.3488986
28.580,-0.099,2.146,0.16013068,2.3489044
28.582,0.000,2.158,0.16022862,2.3489244
28.584,0.155,2.171,0.16035187,2.3489392
28.586,0.271,2.161,0.1605,2.3489492
28.588,0.291,2.088,0.16067253,2.3489544
28.590,0.268,2.036,0.16086902,2.3489552
28.592,0.203,2.092,0.161089,2.3489513
28.594,0.143,2.173,0.16133203,2.3489437
28.596,0.166,2.265,0.16159764,2.348932
28.598,0.201,2.338,0.1618854,2.3489168
28.600,0.213,2.304,0.16219482,2.3488979
28.602,0.217,2.243,0.16252546,2.348876
28.604,0.200,2.211,0.16287687,2.348851
28.606,0.176,2.189,0.1632486,2.3488231
28.608,0.167,2.189,0.16364017,2.3487928
28.610,0.150,2.197,0.16405115,2.3487599
28.612,0.083,2.203,0.16448106,2.3487251
28.614,0.021,2.215,0.16492946,2.3486881
28.616,0.002,2.236,0.16539592,2.3486493
28.618,0.015,2.273,0.16587994,2.3486092
28.620,0.109,2.347,0.16638106,2.3485677
28.622,0.205,2.418,0.16689888,2.348525
28.624,0.211,2.460,0.16743289,2.3484817
28.626,0.192,2.478,0.16798267,2.3484375
28.628,0.152,2.434,0.16854773,2.3483927
28.630,0.124,2.380,0.16912764,2.3483479
28.632,0.175,2.368,0.16972195,2.3483031
28.634,0.235,2.358,0.1703302,2.3482585
28.636,0.264,2.326,0.1709519,2.3482141
28.638,0.288,2.303,0.17158665,2.3481705
28.640,0.299,2.315,0.17223395,2.3481276
28.642,0.295,2.335,0.17289336,2.3480859
28.644,0.281,2.366,0.17356443,2.3480453
28.646,0.258,2.381,0.17424671,2.3480062
28.648,0.238,2.330,0.17493974,2.3479688
28.650,0.222,2.256,0.17564304,2.3479333
28.652,0.202,2.210,0.17635618,2.3478999
28.654,0.153,2.228,0.17707869,2.3478689
28.656,0.100,2.268,0.17781015,2.3478403
28.658,0.054,2.290,0.17855005,2.3478146
28.660,0.023,2.312,0.17929797,2.3477919
28.662,0.076,2.366,0.18005346,2.3477721
28.664,0.148,2.428,0.18081604,2.3477559
28.666,0.182,2.474,0.18158525,2.3477435
28.668,0.193,2.502,0.18236068,2.3477347
28.670,0.174,2.489,0.18314183,2.3477299
28.672,0.135,2.461,0.18392825,2.3477294
28.674,0.054,2.418,0.1847195,2.3477335
28.676,-0.016,2.392,0.18551512,2.3477421
28.678,-0.023,2.434,0.18631466,2.3477557
28.680,-0.003,2.482,0.18711765,2.3477745
28.682,0.075,2.512,0.18792364,2.3477986
28.684,0.159,2.528,0.18873218,2.3478281
28.686,0.181,2.496,0.18954282,2.3478634
28.688,0.179,2.452,0.19035508,2.3479047
28.690,0.168,2.422,0.19116852,2.3479521
28.692,0.149,2.394,0.19198269,2.348006
28.694,0.108,2.358,0.19279712,2.3480663
28.696,0.071,2.328,0.19361137,2.3481338
28.698,0.070,2.326,0.19442497,2.348208
28.700,0.087,2.334,0.19523749,2.3482897
28.702,0.140,2.341,0.19604844,2.3483787
28.704,0.197,2.345,0.19685739,2.3484755
28.706,0.206,2.337,0.19766387,2.3485801
28.708,0.212,2.329,0.19846743,2.3486929
28.710,0.255,2.329,0.19926763,2.3488138
28.712,0.307,2.330,0.20006399,2.3489435
28.714,0.360,2.320,0.20090674,2.3490925
28.716,0.409,2.304,0.2018445,2.3492713
28.718,0.427,2.300,0.20287442,2.349479
28.720,0.391,2.321,0.20399365,2.3497148
28.722,0.342,2.353,0.20519935,2.3499777
28.724,0.310,2.394,0.20648867,2.3502669
28.726,0.276,2.431,0.20785874,2.3505819
28.728,0.235,2.445,0.20930673,2.3509216
28.730,0.203,2.452,0.21082979,2.3512852
28.732,0.181,2.450,0.21242507,2.3516719
28.734,0.170,2.438,0.21408969,2.3520808
28.736,0.192,2.423,0.21582085,2.3525112
28.738,0.228,2.406,0.21761566,2.3529623
28.740,0.272,2.384,0.21947129,2.3534329
28.742,0.308,2.356,0.2213849,2.3539228
28.744,0.302,2.319,0.22335361,2.3544307
28.746,0.278,2.278,0.22537459,2.3549557
28.748,0.250,2.236,0.22744499,2.3554974
28.750,0.224,2.203,0.22956195,2.3560545
28.752,0.229,2.207,0.23172262,2.3566267
28.754,0.299,2.285,0.23392418,2.3572128
28.756,0.373,2.369,0.23616375,2.3578122
28.758,0.398,2.382,0.23843847,2.3584237
28.760,0.403,2.384,0.24074553,2.3590467
28.762,0.386,2.394,0.24308205,2.3596804
28.764,0.364,2.413,0.24544519,2.3603241
28.766,0.366,2.475,0.24783209,2.3609767
28.768,0.365,2.537,0.25023991,2.3616376
28.770,0.340,2.555,0.25266582,2.3623056
28.772,0.315,2.554,0.25510693,2.3629804
28.774,0.317,2.544,0.2575604,2.3636611
28.776,0.317,2.522,0.26002342,2.3643463
28.778,0.280,2.481,0.2624931,2.3650358
28.780,0.239,2.437,0.26496658,2.3657284
28.782,0.226,2.408,0.26744106,2.3664234
28.784,0.233,2.389,0.26991364,2.36712
28.786,0.263,2.391,0.27238148,2.3678174
28.788,0.332,2.435,0.27484179,2.3685145
28.790,0.391,2.485,0.27729163,2.369211
28.792,0.382,2.512,0.2797282,2.3699055
28.794,0.352,2.521,0.28214863,2.3705976
28.796,0.315,2.498,0.2845501,2.3712864
28.798,0.285,2.467,0.28692976,2.3719707
28.800,0.286,2.442,0.28928471,2.3726501
28.802,0.295,2.424,0.29161215,2.3733237
28.804,0.315,2.440,0.29390919,2.3739905
28.806,0.330,2.462,0.29617304,2.37465
28.808,0.297,2.475,0.29840079,2.3753009
28.810,0.262,2.487,0.30058962,2.3759427
28.812,0.252,2.500,0.30273667,2.3765743
28.814,0.259,2.498,0.30483907,2.3771954
28.816,0.300,2.455,0.30689403,2.3778045
28.818,0.342,2.410,0.30889866,2.3784013
28.820,0.362,2.392,0.31085011,2.3789849
28.822,0.373,2.388,0.31274554,2.379554
28.824,0.369,2.412,0.31458211,2.3801084
28.826,0.348,2.438,0.31635693,2.3806469
28.828,0.294,2.437,0.31806719,2.3811688
28.830,0.231,2.426,0.31971002,2.3816733
28.832,0.165,2.404,0.32128257,2.3821595
28.834,0.118,2.384,0.32278201,2.3826265
28.836,0.133,2.382,0.32420546,2.3830736
28.838,0.171,2.384,0.32555011,2.3834999
28.840,0.227,2.396,0.32681307,2.3839047
28.842,0.279,2.403,0.32799152,2.3842869
28.844,0.296,2.373,0.32908258,2.3846459
28.846,0.306,2.339,0.33008343,2.3849809
28.848,0.319,2.331,0.33104673,2.3853118
28.850,0.328,2.335,0.33202645,2.3856583
28.852,0.326,2.344,0.33302176,2.3860199
28.854,0.292,2.347,0.33403179,2.3863959
28.856,0.259,2.357,0.33505571,2.386786
28.858,0.258,2.396,0.33609265,2.3871891
28.860,0.276,2.438,0.33714178,2.387605
28.862,0.328,2.476,0.33820221,2.3880327
28.864,0.387,2.498,0.33927312,2.3884718
28.866,0.417,2.462,0.34035367,2.3889217
28.868,0.429,2.417,0.34144297,2.3893819
28.870,0.420,2.407,0.34254017,2.3898513
28.872,0.413,2.400,0.34364447,2.3903296
28.874,0.430,2.374,0.34475496,2.3908162
28.876,0.446,2.347,0.34587082,2.3913102
28.878,0.461,2.313,0.34699118,2.3918114
28.880,0.452,2.297,0.34811521,2.3923187
28.882,0.368,2.358,0.349242,2.392832
28.884,0.278,2.432,0.35037079,2.3933501
28.886,0.218,2.471,0.35150066,2.3938727
28.888,0.181,2.493,0.35263079,2.3943994
28.890,0.217,2.488,0.3537603,2.3949289
28.892,0.279,2.478,0.35488838,2.3954613
28.894,0.335,2.479,0.35601413,2.3959954
28.896,0.387,2.479,0.35713673,2.3965311
28.898,0.426,2.478,0.35825533,2.3970673
28.900,0.441,2.476,0.35936904,2.3976035
28.902,0.388,2.470,0.36047706,2.3981392
28.904,0.333,2.450,0.36157849,2.3986738
28.906,0.318,2.389,0.36267251,2.3992064
28.908,0.325,2.324,0.36375827,2.3997366
28.910,0.403,2.274,0.3648349,2.4002638
28.912,0.483,2.253,0.36590156,2.4007874
28.914,0.486,2.302,0.3669574,2.4013064
28.916,0.456,2.378,0.36800155,2.4018207
28.918,0.431,2.420,0.36903319,2.4023292
28.920,0.422,2.395,0.37005141,2.4028316
28.922,0.435,2.354,0.37105542,2.403327
28.924,0.516,2.326,0.37204435,2.403815
28.926,0.586,2.297,0.37301734,2.404295
28.928,0.564,2.266,0.37397352,2.4047663
28.930,0.516,2.249,0.37491208,2.4052281
28.932,0.456,2.275,0.37583214,2.4056802
28.934,0.385,2.303,0.37673286,2.4061215
28.936,0.325,2.323,0.37761337,2.4065514
28.938,0.277,2.329,0.37847283,2.4069695
28.940,0.223,2.261,0.37931043,2.4073753
28.942,0.186,2.192,0.38012522,2.407768
28.944,0.229,2.206,0.38091645,2.4081469
28.946,0.302,2.247,0.3816832,2.4085114
28.948,0.384,2.302,0.38242465,2.4088607
28.950,0.452,2.353,0.38313994,2.4091947
28.952,0.456,2.350,0.38382819,2.4095123
28.954,0.450,2.345,0.38448861,2.4098129
28.956,0.455,2.392,0.3851203,2.4100962
28.958,0.463,2.442,0.38572243,2.4103613
28.960,0.497,2.462,0.38629413,2.4106076
28.962,0.537,2.472,0.38683456,2.4108343
28.964,0.554,2.459,0.38734287,2.4110413
28.966,0.567,2.444,0.38781819,2.4112275
28.968,0.619,2.478,0.38825971,2.4113925
28.970,0.653,2.511,0.38866654,2.4115355
28.972,0.591,2.482,0.38903782,2.4116561
28.974,0.513,2.444,0.38937274,2.4117534
28.976,0.453,2.434,0.3896704,2.4118271
28.978,0.411,2.432,0.38993001,2.4118762
28.980,0.427,2.437,0.39014775,2.4119179
28.982,0.470,2.441,0.3903212,2.4119692
28.984,0.498,2.430,0.39045134,2.4120293
28.986,0.491,2.398,0.39053926,2.4120975
28.988,0.480,2.366,0.39058602,2.4121735
28.990,0.485,2.337,0.3905926,2.4122567
28.992,0.487,2.309,0.39056009,2.4123464
28.994,0.486,2.284,0.39048955,2.412442
28.996,0.482,2.271,0.39038196,2.4125428
28.998,0.462,2.285,0.39023843,2.4126487
29.000,0.437,2.305,0.39005998,2.4127586
29.002,0.410,2.311,0.38984767,2.4128721
29.004,0.392,2.313,0.38960251,2.4129887
29.006,0.412,2.317,0.38932556,2.4131076
29.008,0.441,2.328,0.38901788,2.4132285
29.010,0.455,2.350,0.38868049,2.4133506
29.012,0.455,2.369,0.38831446,2.4134734
29.014,0.430,2.368,0.3879208,2.4135962
29.016,0.394,2.355,0.38750058,2.4137185
29.018,0.368,2.342,0.38705486,2.4138398
29.020,0.367,2.332,0.38658467,2.4139593
29.022,0.366,2.321,0.38609102,2.4140768
29.024,0.345,2.299,0.385575,2.4141912
29.026,0.331,2.289,0.38503766,2.4143023
29.028,0.353,2.311,0.38448,2.4144094
29.030,0.374,2.341,0.38390309,2.4145119
29.032,0.375,2.378,0.38330796,2.4146092
29.034,0.366,2.406,0.38269567,2.4147007
29.036,0.322,2.386,0.38206729,2.4147859
29.038,0.279,2.353,0.38142383,2.4148641
29.040,0.284,2.319,0.3807663,2.4149346
29.042,0.303,2.303,0.38009584,2.4149973
29.044,0.324,2.339,0.3794134,2.4150512
29.046,0.338,2.382,0.37872007,2.4150958
29.048,0.326,2.399,0.37801692,2.4151306
29.050,0.302,2.410,0.37730494,2.4151547
29.052,0.281,2.417,0.37658519,2.415168
29.054,0.273,2.428,0.37585872,2.4151697
29.056,0.268,2.447,0.3751266,2.415159
29.058,0.246,2.479,0.37438983,2.4151356
29.060,0.229,2.501,0.37364948,2.4150989
29.062,0.243,2.490,0.3729066,2.4150481
29.064,0.269,2.464,0.37216222,2.4149828
29.066,0.309,2.411,0.37141737,2.4149024
29.068,0.350,2.365,0.37067315,2.4148061
29.070,0.372,2.372,0.36993054,2.4146936
29.072,0.389,2.391,0.36919063,2.4145644
29.074,0.423,2.414,0.36845446,2.4144175
29.076,0.441,2.422,0.36772302,2.4142525
29.078,0.401,2.367,0.36699742,2.4140689
29.080,0.345,2.308,0.36627868,2.413866
29.082,0.285,2.280,0.36556786,2.4136434
29.084,0.235,2.266,0.36486599,2.4134004
29.086,0.239,2.284,0.3641741,2.4131362
29.088,0.257,2.306,0.36349323,2.4128506
29.090,0.264,2.301,0.36282447,2.4125428
29.092,0.273,2.291,0.36216885,2.4122124
29.094,0.292,2.282,0.36152738,2.4118583
29.096,0.314,2.280,0.36090112,2.4114804
29.098,0.336,2.302,0.36029115,2.4110782
29.100,0.356,2.325,0.35969847,2.4106507
29.102,0.367,2.329,0.35912415,2.4101975
29.104,0.375,2.346,0.3585692,2.4097183
29.106,0.391,2.407,0.35803473,2.4092119
29.108,0.409,2.473,0.35752171,2.4086783
29.110,0.425,2.542,0.35703123,2.4081166
29.112,0.429,2.592,0.35656434,2.4075263
29.114,0.392,2.576,0.35607141,2.4069006
29.116,0.334,2.530,0.35550371,2.406235
29.118,0.294,2.498,0.35486364,2.40553
29.120,0.297,2.498,0.35415357,2.4047868
29.122,0.316,2.504,0.35337588,2.404007
29.124,0.340,2.516,0.35253292,2.4031913
29.126,0.364,2.529,0.35162705,2.4023409
29.128,0.370,2.540,0.35066071,2.4014573
29.130,0.378,2.547,0.3496362,2.4005413
29.132,0.410,2.542,0.34855595,2.3995941
29.134,0.446,2.528,0.3474223,2.398617
29.136,0.476,2.490,0.34623763,2.3976109
29.138,0.489,2.456,0.34500429,2.3965774
29.140,0.462,2.451,0.34372473,2.3955173
29.142,0.429,2.460,0.34240124,2.3944318
29.144,0.407,2.491,0.34103623,2.393322
29.146,0.390,2.526,0.33963206,2.3921893
29.148,0.398,2.545,0.33819112,2.3910348
29.150,0.413,2.560,0.33671579,2.3898594
29.152,0.429,2.571,0.33520842,2.3886645
29.154,0.443,2.586,0.33367136,2.3874512
29.156,0.455,2.622,0.33210707,2.3862205
29.158,0.461,2.646,0.33051783,2.3849738
29.160,0.448,2.623,0.32890606,2.3837121
29.162,0.425,2.578,0.32727414,2.3824365
29.164,0.390,2.482,0.32562444,2.3811483
29.166,0.357,2.404,0.32395929,2.3798487
29.168,0.358,2.453,0.32228112,2.3785386
29.170,0.360,2.521,0.32059225,2.3772194
29.172,0.328,2.553,0.31889513,2.3758922
29.174,0.294,2.565,0.31719205,2.374558
29.176,0.270,2.494,0.31548545,2.3732183
29.178,0.260,2.428,0.31377766,2.3718739
29.180,0.296,2.476,0.31207106,2.3705261
29.182,0.355,2.566,0.31036803,2.3691759
29.184,0.378,2.606,0.30867094,2.3678248
29.186,0.306,2.533,0.30698219,2.3664737
29.188,0.232,2.429,0.30530411,2.3651237
29.190,0.241,2.327,0.30363908,2.363776
29.192,0.269,2.255,0.30198953,2.362432
29.194,0.312,2.301,0.30035776,2.3610926
29.196,0.347,2.359,0.29874617,2.3597591
29.198,0.313,2.356,0.29715717,2.3584325
29.200,0.275,2.338,0.29559308,2.3571141
29.202,0.287,2.297,0.2940563,2.3558049
29.204,0.316,2.252,0.29254919,2.3545063
29.206,0.365,2.222,0.29107413,2.353219
29.208,0.412,2.195,0.28963351,2.3519447
29.210,0.443,2.161,0.28822967,2.3506844
29.212,0.447,2.141,0.286865,2.3494389
29.214,0.374,2.170,0.28554189,2.3482099
29.216,0.287,2.200,0.28426269,2.346998
29.218,0.229,2.193,0.28302979,2.3458047
29.220,0.181,2.174,0.28184557,2.3446312
29.222,0.166,2.129,0.28071237,2.3434784
29.224,0.160,2.103,0.27963257,2.3423476
29.226,0.120,2.180,0.27860856,2.3412399
29.228,0.085,2.276,0.27764273,2.3401568
29.230,0.103,2.342,0.27673742,2.3390989
29.232,0.121,2.376,0.275895,2.3380675
29.234,0.080,2.302,0.27511787,2.3370643
29.236,0.052,2.237,0.2744084,2.3360896
29.238,0.088,2.289,0.27376896,2.3351452
29.240,0.143,2.376,0.27320191,2.3342319
29.242,0.231,2.511,0.27270964,2.3333511
29.244,0.320,2.624,0.27229452,2.3325038
29.246,0.360,2.611,0.27191797,2.3316522
29.248,0.377,2.541,0.27154005,2.3307586
29.250,0.394,2.478,0.27116111,2.3298242
29.252,0.423,2.434,0.27078146,2.3288505
29.254,0.440,2.407,0.27040142,2.3278387
29.256,0.426,2.436,0.27002132,2.3267903
29.258,0.399,2.470,0.26964152,2.3257065
29.260,0.350,2.458,0.26926228,2.3245888
29.262,0.305,2.438,0.268884,2.3234382
29.264,0.301,2.410,0.26850694,2.3222563
29.266,0.313,2.395,0.26813149,2.3210444
29.268,0.334,2.438,0.26775792,2.3198037
29.270,0.349,2.491,0.26738659,2.3185358
29.272,0.339,2.524,0.26701781,2.3172419
29.274,0.326,2.545,0.26665193,2.3159232
29.276,0.326,2.534,0.26628923,2.3145812
29.278,0.321,2.513,0.26593009,2.3132172
29.280,0.287,2.497,0.26557481,2.3118322
29.282,0.240,2.485,0.26522371,2.3104281
29.284,0.210,2.488,0.26487711,2.309006
29.286,0.214,2.517,0.26453537,2.3075671
29.288,0.241,2.555,0.26419878,2.3061128
29.290,0.320,2.609,0.26386771,2.3046446
29.292,0.399,2.647,0.26354244,2.3031638
29.294,0.420,2.632,0.26322332,2.3016713
29.296,0.418,2.591,0.26291066,2.300169
29.298,0.382,2.506,0.2626048,2.2986579
29.300,0.346,2.421,0.26230609,2.2971394
29.302,0.355,2.388,0.26201481,2.295615
29.304,0.371,2.375,0.2617313,2.294086
29.306,0.384,2.390,0.26145592,2.2925534
29.308,0.390,2.409,0.26118895,2.2910187
29.310,0.365,2.403,0.26093075,2.2894835
29.312,0.334,2.390,0.2606816,2.2879488
29.314,0.319,2.377,0.26044187,2.2864163
29.316,0.309,2.363,0.26021188,2.2848868
29.318,0.298,2.352,0.25999197,2.2833622
29.320,0.284,2.344,0.25978243,2.2818434
29.322,0.268,2.338,0.25958362,2.2803321
29.324,0.248,2.335,0.25939584,2.2788291
29.326,0.224,2.336,0.25921941,2.2773364
29.328,0.190,2.353,0.25905469,2.2758548
29.330,0.155,2.366,0.25890198,2.2743859
29.332,0.117,2.360,0.25876164,2.2729309
29.334,0.085,2.333,0.25863394,2.2714913
29.336,0.066,2.244,0.25851926,2.2700682
29.338,0.061,2.157,0.2584179,2.2686632
29.340,0.089,2.125,0.2583302,2.2672775
29.342,0.124,2.130,0.25825644,2.2659123
29.344,0.152,2.219,0.25819701,2.264569
29.346,0.165,2.312,0.25815222,2.2632492
29.348,0.136,2.334,0.25812235,2.2619541
29.350,0.103,2.329,0.25810781,2.2606847
29.352,0.090,2.284,0.25810885,2.2594428
29.354,0.084,2.234,0.25812581,2.2582295
29.356,0.099,2.229,0.25815907,2.257046
29.358,0.116,2.230,0.2582089,2.2558939
29.360,0.124,2.227,0.25827563,2.2547746
29.362,0.127,2.205,0.25835961,2.2536891
29.364,0.120,2.132,0.25846115,2.2526388
29.366,0.101,2.040,0.2585806,2.2516253
29.368,0.055,1.932,0.25871825,2.2506497
29.370,0.009,1.830,0.25887448,2.2497134
29.372,-0.030,1.754,0.25904953,2.2488177
29.374,-0.036,1.720,0.25924382,2.2479639
29.376,0.049,1.786,0.25945762,2.2471535
29.378,0.157,1.889,0.25969127,2.2463877
29.380,0.243,1.999,0.25996929,2.2456448
29.382,0.317,2.114,0.26031467,2.2449021
29.384,0.347,2.188,0.26072535,2.2441602
29.386,0.315,2.193,0.2611993,2.2434187
29.388,0.266,2.181,0.26173443,2.2426779
29.390,0.226,2.180,0.26232871,2.2419381
29.392,0.194,2.173,0.2629801,2.2411993
29.394,0.183,2.157,0.26368657,2.2404616
29.396,0.185,2.133,0.26444605,2.2397251
29.398,0.208,2.097,0.26525649,2.2389903
29.400,0.239,2.056,0.26611587,2.2382569
29.402,0.269,2.016,0.26702213,2.2375252
29.404,0.294,1.978,0.26797321,2.2367957
29.406,0.305,1.946,0.26896709,2.2360678
29.408,0.306,1.916,0.27000171,2.2353423
29.410,0.295,1.892,0.27107501,2.2346189
29.412,0.278,1.870,0.27218497,2.2338979
29.414,0.265,1.847,0.27332953,2.2331796
29.416,0.246,1.824,0.27450663,2.2324638
29.418,0.217,1.796,0.27571425,2.231751
29.420,0.179,1.765,0.2769503,2.231041
29.422,0.123,1.728,0.27821279,2.2303343
29.424,0.066,1.691,0.27949965,2.2296307
29.426,0.006,1.651,0.28080884,2.2289305
29.428,-0.023,1.625,0.28213829,2.2282338
29.430,0.053,1.640,0.28348595,2.227541
29.432,0.146,1.669,0.28484982,2.2268517
29.434,0.219,1.706,0.28622779,2.2261665
29.436,0.257,1.742,0.28761789,2.2254853
29.438,0.171,1.740,0.28901801,2.2248082
29.440,0.064,1.743,0.29042614,2.2241356
29.442,0.012,1.780,0.2918402,2.2234676
29.444,-0.010,1.839,0.29325816,2.2228041
29.446,0.017,1.932,0.294678,2.2221453
29.448,0.074,2.046,0.29609764,2.2214916
29.450,0.127,2.153,0.29751503,2.2208426
29.452,0.166,2.247,0.29892814,2.2201991
29.454,0.199,2.327,0.30033493,2.2195609
29.456,0.220,2.379,0.30173334,2.2189281
29.458,0.233,2.417,0.30312133,2.2183008
29.460,0.242,2.457,0.30449685,2.2176793
29.462,0.249,2.484,0.30585784,2.2170637
29.464,0.261,2.493,0.30720228,2.216454
29.466,0.275,2.477,0.30852813,2.2158506
29.468,0.294,2.393,0.30983329,2.2152534
29.470,0.310,2.306,0.31111577,2.2146628
